,0,1,2,3,4,5,6
4581,Manual MBES Boulder,300439.945,5989860.363,17.96,0.961,0.952,0.095
4582,Manual MBES Boulder,300448.493,5989872.606,17.99,0.939,1.028,0.132
4583,Manual MBES Boulder,300428.033,5989893.352,17.92,0.526,0.745,0.067
4584,Manual MBES Boulder,300429.44,5989913.755,17.94,0.828,1.088,0.087
4585,Manual MBES Boulder,300425.893,5989936.758,18.0,1.143,1.088,0.085
4586,Manual MBES Boulder,300409.473,5989973.432,17.85,0.815,0.95,0.088
4587,Manual MBES Boulder,300423.823,5989983.479,18.08,0.995,0.928,0.112
4588,Manual MBES Boulder,300440.996,5989980.097,18.3,1.11,1.005,0.098
4589,Manual MBES Boulder,300427.828,5989978.868,18.15,1.053,1.072,0.116
4590,Manual MBES Boulder,300400.552,5989999.003,17.97,0.539,0.496,0.094
4591,Manual MBES Boulder,300402.847,5990000.156,17.91,1.006,0.934,0.096
4592,Manual MBES Boulder,300396.554,5990018.339,17.97,1.162,1.107,0.118
4593,Manual MBES Boulder,300424.28,5990034.798,18.34,0.876,0.807,0.068
4594,Manual MBES Boulder,300386.189,5990083.721,18.33,0.751,0.651,0.074
4595,Manual MBES Boulder,300397.729,5990101.951,18.58,0.84,0.651,0.086
4596,Manual MBES Boulder,300400.169,5990122.987,18.81,1.3,0.699,0.107
4597,Manual MBES Boulder,300429.146,5990130.549,18.81,0.967,0.474,0.08
4598,Manual MBES Boulder,300395.341,5990129.132,18.62,0.862,0.654,0.102
4599,Manual MBES Boulder,300071.65,5992697.956,18.6,1.935,0.86,0.099
4600,Manual MBES Boulder,300063.832,5992684.161,18.67,1.935,1.102,0.171
4601,Manual MBES Boulder,300062.899,5992678.886,18.62,0.907,0.983,0.096
4602,Manual MBES Boulder,300076.073,5992684.544,18.71,1.027,0.985,0.113
4603,Manual MBES Boulder,300039.972,5992646.755,18.71,1.57,0.729,0.122
4604,Manual MBES Boulder,300083.571,5992644.997,18.66,1.313,0.91,0.107
4605,Manual MBES Boulder,300060.962,5992616.247,18.81,0.981,0.884,0.126
4606,Manual MBES Boulder,300084.068,5992597.763,18.65,0.999,0.328,0.12
4607,Manual MBES Boulder,300067.352,5992596.226,18.69,0.89,0.997,0.14
4608,Manual MBES Boulder,300056.375,5992587.966,18.69,0.718,0.744,0.083
4609,Manual MBES Boulder,300079.218,5992468.799,18.41,1.052,1.128,0.094
4610,Manual MBES Boulder,300070.103,5992446.021,18.2,1.126,0.844,0.112
4611,Manual MBES Boulder,300128.083,5992304.193,17.55,1.994,1.043,0.235
4612,Manual MBES Boulder,300093.23,5992256.721,17.92,1.414,0.856,0.165
4613,Manual MBES Boulder,300110.052,5992252.688,17.54,0.828,1.374,0.278
4614,Manual MBES Boulder,300144.265,5992154.563,18.05,1.574,0.982,0.156
4615,Manual MBES Boulder,300126.321,5992117.947,18.21,1.095,1.153,0.226
4616,Manual MBES Boulder,300135.231,5992110.492,18.07,1.028,1.058,0.147
4617,Manual MBES Boulder,300131.395,5992091.761,18.22,0.916,1.081,0.136
4618,Manual MBES Boulder,300140.517,5992032.161,18.16,1.113,0.928,0.15
4619,Manual MBES Boulder,300160.816,5991972.381,17.79,1.356,1.032,0.104
4620,Manual MBES Boulder,300180.846,5991962.102,17.8,1.184,1.063,0.088
4621,Manual MBES Boulder,300179.826,5991912.023,16.92,1.246,0.82,0.176
4622,Manual MBES Boulder,300183.694,5991910.162,16.93,1.202,0.977,0.156
4623,Manual MBES Boulder,300156.252,5991902.811,16.85,0.962,0.39,0.124
4624,Manual MBES Boulder,300155.87,5991885.2,16.92,0.808,1.023,0.139
4625,Manual MBES Boulder,300162.251,5991822.784,17.04,1.439,0.851,0.13
4626,Manual MBES Boulder,300212.657,5991724.639,17.99,0.981,0.418,0.091
4627,Manual MBES Boulder,300206.958,5991703.154,18.03,1.648,1.056,0.131
4628,Manual MBES Boulder,300214.963,5991698.859,18.17,0.68,0.932,0.076
4629,Manual MBES Boulder,300172.953,5991709.523,17.6,0.459,1.458,0.136
4630,Manual MBES Boulder,300210.487,5991670.135,18.11,1.032,1.187,0.085
4631,Manual MBES Boulder,300195.164,5991593.107,18.19,0.931,0.871,0.109
4632,Manual MBES Boulder,300214.039,5991578.059,17.97,1.378,0.874,0.153
4633,Manual MBES Boulder,300204.215,5991568.389,18.09,1.096,1.207,0.09
4634,Manual MBES Boulder,300208.343,5991480.63,18.37,0.852,0.93,0.115
4635,Manual MBES Boulder,300211.143,5991463.783,18.47,0.919,0.882,0.17
4636,Manual MBES Boulder,300219.199,5991456.112,18.57,0.828,0.992,0.175
4637,Manual MBES Boulder,300208.305,5991447.272,18.42,1.061,0.761,0.137
4638,Manual MBES Boulder,300231.076,5991309.493,18.38,0.506,0.587,0.068
4639,Manual MBES Boulder,300236.41,5991311.252,18.47,0.829,0.613,0.118
4640,Manual MBES Boulder,300258.781,5991273.965,18.5,1.287,0.778,0.11
4641,Manual MBES Boulder,300225.707,5991271.341,18.24,1.141,0.91,0.125
4642,Manual MBES Boulder,300276.031,5991202.725,18.48,1.144,0.974,0.098
4643,Manual MBES Boulder,300247.811,5991175.801,18.11,1.103,0.608,0.111
4644,Manual MBES Boulder,300239.679,5991161.923,17.86,0.657,0.626,0.205
4645,Manual MBES Boulder,300254.439,5991070.434,17.84,1.808,1.08,0.29
4646,Manual MBES Boulder,300251.872,5991067.132,17.69,1.063,0.779,0.2
4647,Manual MBES Boulder,300258.003,5991044.382,17.65,1.035,1.15,0.17
4648,Manual MBES Boulder,300283.852,5991020.064,17.41,1.503,1.158,0.233
4649,Manual MBES Boulder,300059.097,5992670.973,18.55,1.051,0.506,0.134
4650,Manual MBES Boulder,300069.097,5992715.034,18.59,1.799,0.964,0.083
4651,Manual MBES Boulder,300043.689,5992723.713,18.31,1.034,0.654,0.127
4652,Manual MBES Boulder,300021.414,5992731.124,18.87,1.603,0.958,0.191
4653,Manual MBES Boulder,300028.026,5992738.174,18.64,1.403,0.834,0.226
4654,Manual MBES Boulder,300032.836,5992740.697,18.48,1.635,1.16,0.229
4655,Manual MBES Boulder,300025.412,5992739.942,18.85,1.613,0.933,0.145
4656,Manual MBES Boulder,300064.707,5992743.047,18.47,1.222,1.034,0.076
4657,Manual MBES Boulder,300029.978,5992728.044,18.48,1.262,1.117,0.096
4658,Manual MBES Boulder,300041.579,5992746.321,18.31,1.09,0.794,0.101
4659,Manual MBES Boulder,300023.733,5992748.53,19.13,1.262,1.135,0.087
4660,Manual MBES Boulder,300024.091,5992752.386,19.16,1.243,0.989,0.105
4661,Manual MBES Boulder,300024.977,5992765.121,18.99,1.114,0.919,0.122
4662,Manual MBES Boulder,300025.964,5992778.287,18.72,0.779,0.872,0.219
4663,Manual MBES Boulder,300022.187,5992777.582,18.77,1.124,0.886,0.176
4664,Manual MBES Boulder,300046.217,5992802.511,18.36,1.311,1.177,0.283
4665,Manual MBES Boulder,300025.633,5992801.374,18.8,1.066,0.869,0.158
4666,Manual MBES Boulder,300045.008,5992809.183,18.42,1.084,0.886,0.243
4667,Manual MBES Boulder,300044.916,5992816.831,18.44,1.51,1.347,0.169
4668,Manual MBES Boulder,300045.388,5992815.862,18.4,1.309,1.036,0.259
4669,Manual MBES Boulder,300036.26,5992819.483,18.49,1.644,0.986,0.267
4670,Manual MBES Boulder,300047.618,5992818.447,18.28,1.377,0.793,0.209
4671,Manual MBES Boulder,300048.205,5992822.567,18.42,1.448,1.14,0.295
4672,Manual MBES Boulder,300047.432,5992824.01,18.42,1.415,1.132,0.373
4673,Manual MBES Boulder,300030.435,5992823.442,18.82,1.033,1.151,0.188
4674,Manual MBES Boulder,300034.823,5992824.183,18.61,1.025,1.063,0.213
4675,Manual MBES Boulder,300037.889,5992826.091,18.52,1.902,1.422,0.263
4676,Manual MBES Boulder,300036.884,5992829.758,18.69,1.239,0.845,0.219
4677,Manual MBES Boulder,300050.606,5992832.52,18.21,1.777,1.284,0.341
4678,Manual MBES Boulder,300044.326,5992820.326,18.36,0.978,1.366,0.245
4679,Manual MBES Boulder,300036.371,5992823.863,18.58,1.45,0.892,0.207
4680,Manual MBES Boulder,300037.368,5992831.839,18.6,1.039,1.046,0.221
4681,Manual MBES Boulder,300030.591,5992837.878,18.63,1.057,1.12,0.226
4682,Manual MBES Boulder,300032.122,5992832.425,18.95,1.235,1.036,0.212
4683,Manual MBES Boulder,300048.002,5992833.801,18.42,1.586,0.941,0.166
4684,Manual MBES Boulder,300034.936,5992825.881,18.62,3.759,1.005,0.188
4685,Manual MBES Boulder,300055.296,5992852.54,18.28,3.58,1.263,0.193
4686,Manual MBES Boulder,300055.006,5992857.555,18.21,1.888,1.517,0.42
4687,Manual MBES Boulder,300056.673,5992860.328,18.39,1.243,0.959,0.245
4688,Manual MBES Boulder,300051.801,5992858.763,18.43,1.16,0.832,0.203
4689,Manual MBES Boulder,300023.081,5992864.022,19.01,1.496,1.035,0.187
4690,Manual MBES Boulder,300050.149,5992876.42,18.81,1.67,1.08,0.1
4691,Manual MBES Boulder,300045.08,5992886.061,18.7,1.743,1.144,0.303
4692,Manual MBES Boulder,300043.562,5992884.074,18.75,1.254,1.097,0.159
4693,Manual MBES Boulder,300035.618,5992895.95,18.65,1.275,1.125,0.209
4694,Manual MBES Boulder,300026.66,5992871.807,19.07,1.26,1.119,0.138
4695,Manual MBES Boulder,300024.066,5992913.636,19.0,0.88,0.922,0.216
4696,Manual MBES Boulder,300030.409,5992926.202,19.2,0.713,0.739,0.173
4697,Manual MBES Boulder,299989.755,5992981.582,18.99,1.128,0.685,0.084
4698,Manual MBES Boulder,300034.972,5993001.373,19.11,1.25,0.805,0.109
4699,Manual MBES Boulder,299996.532,5993005.544,18.93,1.482,0.94,0.115
4700,Manual MBES Boulder,299979.285,5993031.032,18.92,0.978,1.038,0.107
4701,Manual MBES Boulder,300017.694,5993038.339,19.07,1.143,1.058,0.077
4702,Manual MBES Boulder,300019.861,5993055.764,19.07,0.933,0.713,0.117
4703,Manual MBES Boulder,300005.875,5993080.125,18.92,0.0,0.684,0.129
4704,Manual MBES Boulder,300028.812,5993092.809,19.17,1.517,1.14,0.129
4705,Manual MBES Boulder,300020.654,5993089.852,19.14,1.165,0.981,0.09
4706,Manual MBES Boulder,299987.42,5993078.432,18.94,1.225,1.008,0.134
4707,Manual MBES Boulder,300007.146,5993113.745,19.05,1.214,1.037,0.131
4708,Manual MBES Boulder,299975.982,5993117.783,18.76,1.294,0.789,0.118
4709,Manual MBES Boulder,299994.505,5993117.311,18.87,0.975,1.411,0.09
4710,Manual MBES Boulder,299985.932,5993110.385,18.89,0.923,0.876,0.113
4711,Manual MBES Boulder,300016.243,5993122.472,19.07,1.064,0.954,0.091
4712,Manual MBES Boulder,299984.313,5993134.793,18.81,1.054,0.856,0.125
4713,Manual MBES Boulder,300004.421,5993149.782,19.03,0.822,0.633,0.079
4714,Manual MBES Boulder,299963.858,5993139.854,18.74,1.174,0.837,0.124
4715,Manual MBES Boulder,299971.834,5993142.332,18.73,1.106,0.915,0.1
4716,Manual MBES Boulder,299987.353,5993150.196,18.81,0.729,1.147,0.087
4717,Manual MBES Boulder,299972.691,5993149.519,18.76,0.645,1.329,0.145
4718,Manual MBES Boulder,299988.636,5993167.579,18.89,0.799,1.071,0.08
4719,Manual MBES Boulder,299995.496,5993173.758,18.93,2.296,1.047,0.126
4720,Manual MBES Boulder,299991.964,5993072.55,18.93,1.046,0.853,0.107
4721,Manual MBES Boulder,299975.995,5993150.537,18.87,0.955,0.486,0.106
4722,Manual MBES Boulder,299972.596,5993162.261,18.72,1.183,0.521,0.047
4723,Manual MBES Boulder,299983.026,5993167.38,18.73,0.854,0.638,0.076
4724,Manual MBES Boulder,299975.084,5993170.975,18.69,1.07,0.888,0.085
4725,Manual MBES Boulder,299996.78,5993188.684,18.75,0.743,0.755,0.175
4726,Manual MBES Boulder,300003.412,5993224.469,18.86,1.869,1.007,0.123
4727,Manual MBES Boulder,299967.875,5993230.375,18.61,0.0,0.0,0.0
4728,Manual MBES Boulder,299950.526,5993267.527,18.47,1.478,0.833,0.119
4729,Manual MBES Boulder,299968.813,5993305.087,18.44,1.006,0.976,0.095
4730,Manual MBES Boulder,299956.261,5993296.417,18.4,1.042,0.658,0.127
4731,Manual MBES Boulder,299978.207,5993359.417,18.32,1.541,1.286,0.123
4732,Manual MBES Boulder,299961.928,5993366.072,18.26,0.93,0.505,0.12
4733,Manual MBES Boulder,299938.468,5993385.011,18.1,2.285,0.991,0.126
4734,Manual MBES Boulder,299951.347,5993396.373,18.14,1.049,1.235,0.092
4735,Manual MBES Boulder,299957.167,5993411.433,18.2,1.224,0.826,0.112
4736,Manual MBES Boulder,299923.851,5993412.033,18.1,1.941,1.026,0.432
4737,Manual MBES Boulder,299952.21,5993428.132,18.25,0.793,0.711,0.204
4738,Manual MBES Boulder,299948.133,5993463.65,18.3,1.133,0.848,0.072
4739,Manual MBES Boulder,299937.553,5993471.835,18.27,0.732,0.735,0.074
4740,Manual MBES Boulder,299934.92,5993510.916,18.48,0.814,1.011,0.257
4741,Manual MBES Boulder,299927.811,5993525.764,18.64,2.181,1.068,0.167
4742,Manual MBES Boulder,299927.211,5993553.863,18.86,0.66,0.766,0.129
4743,Manual MBES Boulder,299931.774,5993548.691,18.74,1.359,0.711,0.082
4744,Manual MBES Boulder,299946.129,5993559.911,18.95,1.329,0.477,0.094
4745,Manual MBES Boulder,299950.29,5993589.078,19.23,0.971,0.879,0.095
4746,Manual MBES Boulder,299906.505,5993590.227,19.29,1.047,1.082,0.096
4747,Manual MBES Boulder,299919.626,5993623.243,19.75,2.202,1.002,0.135
4748,Manual MBES Boulder,299923.768,5993627.818,19.65,2.552,1.022,0.108
4749,Manual MBES Boulder,299923.653,5993633.883,19.63,0.599,0.619,0.08
4750,Manual MBES Boulder,299915.618,5993642.527,19.76,1.821,1.017,0.118
4751,Manual MBES Boulder,299929.827,5993653.764,19.73,1.802,1.108,0.114
4752,Manual MBES Boulder,299947.323,5993660.03,19.58,0.986,1.061,0.106
4753,Manual MBES Boulder,299939.964,5993671.447,19.78,1.262,0.782,0.061
4754,Manual MBES Boulder,299903.195,5993673.773,19.33,1.621,0.71,0.088
4755,Manual MBES Boulder,299919.423,5993691.237,19.4,1.73,1.03,0.107
4756,Manual MBES Boulder,299935.58,5993697.455,19.64,1.778,1.333,0.127
4757,Manual MBES Boulder,299922.596,5993714.614,19.37,1.445,0.614,0.069
4758,Manual MBES Boulder,299922.52,5993738.131,18.95,1.954,1.606,0.454
4759,Manual MBES Boulder,299903.664,5993751.161,19.22,0.9,0.849,0.134
4760,Manual MBES Boulder,299911.685,5993741.608,19.26,0.985,0.692,0.144
4761,Manual MBES Boulder,299928.444,5993762.248,19.24,0.48,1.475,0.068
4762,Manual MBES Boulder,299878.879,5993758.503,19.2,1.291,0.96,0.168
4763,Manual MBES Boulder,299894.523,5993843.504,19.01,0.748,1.179,0.146
4764,Manual MBES Boulder,299887.352,5993856.323,19.06,1.093,0.684,0.168
4765,Manual MBES Boulder,299905.797,5993915.26,19.16,1.329,1.088,0.127
4766,Manual MBES Boulder,299897.221,5993917.041,19.05,1.058,0.826,0.097
4767,Manual MBES Boulder,299868.197,5993932.906,19.05,0.667,1.077,0.131
4768,Manual MBES Boulder,299884.504,5993954.33,18.88,1.278,0.7,0.126
4769,Manual MBES Boulder,299885.222,5993938.901,18.96,1.045,0.899,0.177
4770,Manual MBES Boulder,299873.015,5993975.172,18.55,1.73,1.239,0.678
4771,Manual MBES Boulder,299880.523,5993981.486,19.01,1.095,0.961,0.15
4772,Manual MBES Boulder,299866.52,5993997.208,18.92,0.991,1.43,0.132
4773,Manual MBES Boulder,299857.603,5994056.73,18.81,1.207,1.136,0.131
4774,Manual MBES Boulder,299858.69,5994064.93,18.82,1.084,1.009,0.108
4775,Manual MBES Boulder,299853.927,5994062.63,18.91,1.163,0.568,0.16
4776,Manual MBES Boulder,299844.17,5994090.572,18.77,1.414,1.153,0.128
4777,Manual MBES Boulder,299837.201,5994138.39,18.75,1.016,0.968,0.103
4778,Manual MBES Boulder,299852.701,5994199.746,18.71,0.699,1.429,0.168
4779,Manual MBES Boulder,299860.566,5994211.665,18.76,0.696,0.817,0.143
4780,Manual MBES Boulder,299872.08,5994230.532,18.71,1.076,1.421,0.158
4781,Manual MBES Boulder,299870.329,5994273.62,18.76,0.666,1.096,0.104
4782,Manual MBES Boulder,299815.573,5994275.142,18.84,1.359,1.325,0.079
4783,Manual MBES Boulder,299841.18,5994298.886,18.73,1.145,0.818,0.155
4784,Manual MBES Boulder,299844.17,5994322.692,18.7,1.034,1.053,0.09
4785,Manual MBES Boulder,299828.235,5994343.318,18.66,0.826,0.737,0.097
4786,Manual MBES Boulder,299836.354,5994349.527,18.7,0.919,0.821,0.118
4787,Manual MBES Boulder,299848.808,5994384.955,18.61,2.17,0.859,0.115
4788,Manual MBES Boulder,299816.557,5994479.917,18.6,1.016,1.172,0.116
4789,Manual MBES Boulder,299822.377,5994492.894,18.64,0.744,0.389,0.112
4790,Manual MBES Boulder,299799.759,5994502.797,18.55,0.513,0.868,0.146
4791,Manual MBES Boulder,299799.675,5994521.065,18.55,1.927,1.391,0.175
4792,Manual MBES Boulder,299810.473,5994544.98,18.59,0.878,0.727,0.096
4793,Manual MBES Boulder,299803.414,5994546.546,18.54,0.896,0.875,0.077
4794,Manual MBES Boulder,299795.46,5994592.331,18.4,1.199,1.168,0.155
4795,Manual MBES Boulder,299816.459,5994627.244,18.55,1.181,1.141,0.108
4796,Manual MBES Boulder,299760.077,5994673.303,18.35,1.437,0.641,0.115
4797,Manual MBES Boulder,299782.597,5994684.227,18.42,1.272,1.22,0.089
4798,Manual MBES Boulder,299762.349,5994709.045,18.41,0.698,0.88,0.113
4799,Manual MBES Boulder,299753.862,5994706.185,18.31,1.218,0.917,0.099
4800,Manual MBES Boulder,299764.63,5994735.621,18.49,1.161,0.948,0.143
4801,Manual MBES Boulder,299777.158,5994764.876,18.61,0.956,0.787,0.142
4802,Manual MBES Boulder,299767.021,5994778.791,18.72,1.691,1.546,0.204
4803,Manual MBES Boulder,299763.092,5994811.169,18.84,1.589,0.765,0.245
4804,Manual MBES Boulder,299742.343,5994842.27,18.8,1.493,0.663,0.073
4805,Manual MBES Boulder,299774.62,5994880.436,18.7,1.129,0.871,0.137
4806,Manual MBES Boulder,299752.669,5994887.853,18.85,1.858,1.316,0.104
4807,Manual MBES Boulder,299759.84,5994911.318,18.94,1.178,0.957,0.114
4808,Manual MBES Boulder,299750.306,5994919.052,18.93,1.123,1.161,0.107
4809,Manual MBES Boulder,299750.212,5994925.189,18.99,1.865,1.161,0.107
4810,Manual MBES Boulder,299729.911,5994963.986,18.93,1.798,1.368,0.182
4811,Manual MBES Boulder,299763.026,5994991.256,19.13,0.996,0.802,0.073
4812,Manual MBES Boulder,299743.166,5995013.138,19.16,1.675,0.974,0.088
4813,Manual MBES Boulder,299711.232,5995009.081,19.11,1.202,0.889,0.113
4814,Manual MBES Boulder,299730.053,5995019.464,19.14,0.521,1.036,0.126
4815,Manual MBES Boulder,299742.259,5995042.166,19.03,1.051,1.193,0.138
4816,Manual MBES Boulder,299734.85,5995042.015,19.14,0.847,0.569,0.136
4817,Manual MBES Boulder,299747.428,5995057.251,19.14,1.481,1.045,0.116
4818,Manual MBES Boulder,299727.968,5995083.704,19.09,1.125,0.97,0.091
4819,Manual MBES Boulder,299727.099,5995086.336,19.03,1.471,1.23,0.141
4820,Manual MBES Boulder,299740.456,5995109.792,19.2,0.762,1.236,0.099
4821,Manual MBES Boulder,299726.585,5995126.44,19.13,1.33,1.023,0.182
4822,Manual MBES Boulder,299698.419,5995125.243,19.17,1.7,0.897,0.115
4823,Manual MBES Boulder,299741.7,5995138.949,19.29,1.353,0.948,0.085
4824,Manual MBES Boulder,299737.017,5995159.978,19.31,1.582,0.914,0.099
4825,Manual MBES Boulder,299734.763,5995167.438,19.36,1.983,1.202,0.083
4826,Manual MBES Boulder,299712.141,5995201.217,19.25,1.649,1.248,0.096
4827,Manual MBES Boulder,299700.195,5995226.484,19.44,0.982,0.783,0.133
4828,Manual MBES Boulder,299695.308,5995231.566,19.35,1.263,0.898,0.111
4829,Manual MBES Boulder,299711.838,5995252.779,19.41,1.073,0.77,0.099
4830,Manual MBES Boulder,299705.906,5995278.523,19.47,1.178,0.958,0.123
4831,Manual MBES Boulder,299708.168,5995279.52,19.49,1.539,1.014,0.069
4832,Manual MBES Boulder,299676.636,5995313.108,19.42,1.72,0.923,0.113
4833,Manual MBES Boulder,299693.185,5995333.671,19.58,0.71,0.949,0.097
4834,Manual MBES Boulder,299700.041,5995339.422,19.5,1.147,0.933,0.107
4835,Manual MBES Boulder,299704.197,5995350.297,19.72,1.341,1.059,0.115
4836,Manual MBES Boulder,299703.941,5995409.929,19.8,1.116,1.004,0.07
4837,Manual MBES Boulder,299677.343,5995434.68,19.82,1.125,0.721,0.172
4838,Manual MBES Boulder,299672.898,5995441.906,19.7,1.382,0.702,0.118
4839,Manual MBES Boulder,299677.938,5995444.284,19.79,1.542,0.921,0.077
4840,Manual MBES Boulder,299660.254,5995454.321,19.73,1.678,0.88,0.09
4841,Manual MBES Boulder,299655.808,5995466.731,19.7,1.101,1.106,0.066
4842,Manual MBES Boulder,299661.13,5995490.6,19.73,0.896,1.421,0.084
4843,Manual MBES Boulder,299683.48,5995499.187,19.81,1.107,0.929,0.083
4844,Manual MBES Boulder,299673.924,5995492.472,19.79,0.976,0.66,0.08
4845,Manual MBES Boulder,299677.55,5995507.146,19.78,1.397,0.913,0.112
4846,Manual MBES Boulder,299678.735,5995541.508,19.91,0.824,1.185,0.106
4847,Manual MBES Boulder,299649.131,5995555.922,19.8,1.443,0.993,0.098
4848,Manual MBES Boulder,299670.041,5995575.293,19.87,1.108,1.026,0.097
4849,Manual MBES Boulder,299676.488,5995585.213,19.94,1.299,0.955,0.104
4850,Manual MBES Boulder,299667.248,5995585.33,19.93,0.98,0.861,0.079
4851,Manual MBES Boulder,299678.705,5995615.257,20.08,1.625,1.368,0.125
4852,Manual MBES Boulder,299673.503,5995625.376,20.02,1.709,1.086,0.094
4853,Manual MBES Boulder,299633.272,5995617.927,19.85,0.829,1.1,0.162
4854,Manual MBES Boulder,299652.622,5995622.258,20.0,1.142,0.92,0.037
4855,Manual MBES Boulder,299639.606,5995635.287,20.0,0.868,0.966,0.132
4856,Manual MBES Boulder,299660.735,5995646.225,20.03,1.041,0.74,0.11
4857,Manual MBES Boulder,299650.587,5995657.847,20.05,1.203,0.813,0.089
4858,Manual MBES Boulder,299667.109,5995665.713,20.09,0.869,0.75,0.099
4859,Manual MBES Boulder,299648.6,5995663.431,19.99,1.218,0.669,0.097
4860,Manual MBES Boulder,299629.68,5995690.812,20.08,1.019,0.817,0.082
4861,Manual MBES Boulder,299622.58,5995715.071,20.11,1.407,1.335,0.089
4862,Manual MBES Boulder,299641.821,5995725.657,20.18,1.154,0.703,0.099
4863,Manual MBES Boulder,299660.462,5995731.23,20.22,1.833,0.849,0.117
4864,Manual MBES Boulder,299662.772,5995762.561,20.29,1.188,0.953,0.114
4865,Manual MBES Boulder,299637.217,5995773.797,20.24,0.719,1.063,0.097
4866,Manual MBES Boulder,299632.315,5995775.7,20.23,1.74,1.218,0.128
4867,Manual MBES Boulder,299623.574,5995793.961,20.26,1.839,1.073,0.11
4868,Manual MBES Boulder,299631.62,5995805.033,20.28,0.889,0.868,0.128
4869,Manual MBES Boulder,299636.301,5995815.659,20.22,1.027,0.825,0.077
4870,Manual MBES Boulder,299613.288,5995834.607,20.24,0.818,1.496,0.087
4871,Manual MBES Boulder,299609.612,5995832.996,20.2,1.564,0.755,0.127
